id,age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscription
6032,37,technician,married,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6033,34,management,married,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6034,29,blue-collar,divorced,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6035,30,technician,married,professional.course,no,yes,no,2,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6036,41,services,single,high.school,,no,yes,1,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6037,57,housemaid,married,basic.4y,no,yes,no,3,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6038,32,services,married,high.school,no,yes,no,2,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6039,38,blue-collar,married,basic.6y,no,yes,no,2,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6040,50,entrepreneur,married,professional.course,no,yes,no,2,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6041,39,blue-collar,married,basic.9y,,no,yes,5,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6042,43,blue-collar,married,basic.4y,no,yes,no,3,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6043,23,technician,single,professional.course,no,yes,no,2,,0,,1.4,93.918,-42.7,4.966,5228.1,no
6044,36,management,married,basic.6y,,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6045,46,self-employed,married,high.school,,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6046,32,technician,single,professional.course,no,no,no,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6047,31,technician,married,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6048,24,blue-collar,single,basic.9y,,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6049,37,admin.,single,university.degree,no,no,no,11,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6050,27,services,single,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6051,56,self-employed,married,basic.9y,,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6052,32,blue-collar,married,basic.6y,,no,yes,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6053,45,management,married,university.degree,,no,yes,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6054,29,blue-collar,single,high.school,no,yes,no,4,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6055,46,services,married,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6056,32,technician,divorced,professional.course,no,yes,yes,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6057,32,blue-collar,married,basic.6y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6058,32,housemaid,married,basic.6y,no,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6059,30,admin.,single,high.school,no,no,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6060,50,blue-collar,married,basic.4y,,no,yes,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6061,28,admin.,single,university.degree,no,no,no,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6062,30,admin.,single,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6063,34,admin.,married,university.degree,no,yes,no,4,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6064,43,blue-collar,divorced,basic.4y,,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6065,39,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6066,26,admin.,single,high.school,no,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6067,38,services,single,high.school,no,no,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6068,32,admin.,divorced,university.degree,no,no,yes,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6069,41,entrepreneur,married,basic.4y,no,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6070,33,technician,married,university.degree,no,,,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6071,45,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6072,34,technician,single,professional.course,,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6073,42,admin.,divorced,university.degree,no,yes,no,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6074,29,entrepreneur,married,basic.6y,no,yes,yes,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6075,30,services,single,high.school,no,yes,no,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6076,43,technician,single,professional.course,no,yes,no,6,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6077,27,admin.,married,university.degree,no,yes,yes,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6078,29,admin.,single,university.degree,no,,,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6079,49,blue-collar,married,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6080,45,blue-collar,married,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6081,46,services,married,high.school,no,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6082,33,technician,married,basic.9y,,yes,no,4,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6083,31,technician,single,professional.course,no,no,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6084,30,services,divorced,high.school,no,yes,yes,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6085,58,retired,married,professional.course,,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6086,31,blue-collar,married,basic.9y,no,,,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6087,30,admin.,married,high.school,no,yes,no,6,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6088,33,services,married,high.school,no,yes,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6089,38,blue-collar,married,basic.9y,no,no,no,2,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6090,29,admin.,married,basic.9y,no,yes,no,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6091,40,blue-collar,married,basic.9y,no,no,no,3,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6092,51,retired,married,basic.9y,,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6093,51,retired,married,basic.9y,,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6094,34,technician,married,high.school,,yes,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6095,46,blue-collar,married,basic.9y,,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6096,34,unemployed,married,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.959,5228.1,no
6097,55,admin.,married,high.school,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6098,41,blue-collar,married,basic.4y,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6099,51,admin.,married,illiterate,,no,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6100,53,self-employed,divorced,university.degree,no,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6101,52,blue-collar,married,basic.9y,,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6102,31,services,married,high.school,,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6103,45,admin.,married,basic.9y,no,yes,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6104,42,blue-collar,married,basic.4y,no,yes,no,6,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6105,43,unemployed,married,high.school,,yes,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6106,35,services,married,professional.course,,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6107,34,blue-collar,married,basic.9y,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6108,42,self-employed,married,,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6109,52,management,divorced,university.degree,no,no,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6110,31,blue-collar,married,basic.6y,,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6111,42,technician,married,professional.course,,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6112,42,services,married,high.school,,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6113,52,services,married,basic.6y,no,no,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6114,47,self-employed,married,university.degree,no,yes,no,9,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6115,30,admin.,single,university.degree,no,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6116,42,admin.,single,university.degree,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6117,47,services,single,basic.9y,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6118,56,blue-collar,single,basic.4y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6119,42,blue-collar,divorced,basic.9y,no,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6120,42,housemaid,divorced,basic.4y,,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6121,56,admin.,divorced,basic.6y,no,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6122,39,housemaid,married,basic.4y,no,no,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6123,31,housemaid,divorced,high.school,no,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6124,43,management,married,university.degree,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6125,39,technician,married,basic.9y,no,no,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6126,40,self-employed,married,high.school,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6127,47,blue-collar,single,basic.9y,no,yes,yes,9,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6128,50,blue-collar,married,basic.4y,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6129,30,services,married,high.school,no,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6130,29,technician,married,professional.course,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6131,42,blue-collar,divorced,basic.9y,no,no,no,8,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6132,38,blue-collar,married,basic.9y,,yes,no,6,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6133,32,management,single,university.degree,no,no,no,8,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6134,39,unemployed,married,high.school,no,no,no,7,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6135,40,blue-collar,married,basic.9y,,no,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6136,49,admin.,divorced,high.school,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6137,39,housemaid,married,basic.4y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6138,45,services,single,basic.9y,,no,yes,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6139,51,blue-collar,married,basic.4y,,no,yes,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6140,33,services,divorced,,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6141,41,admin.,single,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6142,42,entrepreneur,married,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6143,30,blue-collar,married,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6144,40,technician,married,basic.9y,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6145,29,services,married,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6146,43,admin.,married,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6147,33,blue-collar,married,basic.9y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6148,43,admin.,married,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6149,38,admin.,divorced,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6150,55,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6151,34,blue-collar,married,basic.9y,no,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6152,49,blue-collar,married,basic.4y,no,no,yes,15,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6153,43,entrepreneur,married,basic.9y,,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6154,47,admin.,married,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6155,35,self-employed,married,high.school,no,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6156,48,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6157,36,entrepreneur,married,,,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6158,47,admin.,divorced,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6159,33,technician,single,professional.course,no,yes,yes,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6160,42,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6161,37,entrepreneur,married,basic.6y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6162,41,blue-collar,married,,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6163,31,admin.,married,university.degree,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6164,44,housemaid,married,high.school,,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6165,49,admin.,married,,,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6166,40,services,married,basic.6y,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6167,46,blue-collar,married,basic.9y,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6168,43,services,married,professional.course,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6169,40,admin.,single,university.degree,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6170,53,entrepreneur,single,basic.9y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6171,58,blue-collar,married,basic.4y,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6172,35,technician,married,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6173,48,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6174,40,blue-collar,married,basic.9y,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6175,46,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6176,35,blue-collar,single,basic.6y,,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6177,50,management,married,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6178,33,blue-collar,married,basic.9y,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6179,34,blue-collar,married,basic.9y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6180,37,technician,single,high.school,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6181,48,blue-collar,married,basic.9y,,no,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6182,24,services,married,high.school,no,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6183,33,blue-collar,married,basic.9y,no,no,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6184,36,admin.,married,university.degree,no,no,no,7,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6185,52,entrepreneur,married,basic.9y,,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6186,42,admin.,married,university.degree,no,yes,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6187,36,technician,married,basic.6y,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6188,39,self-employed,single,basic.9y,,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6189,33,admin.,married,professional.course,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6190,36,admin.,married,high.school,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6191,34,technician,married,professional.course,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6192,50,entrepreneur,married,university.degree,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6193,29,services,single,high.school,no,yes,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6194,23,services,single,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6195,31,admin.,married,university.degree,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6196,50,technician,married,professional.course,no,no,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,yes
6197,32,technician,married,professional.course,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6198,42,admin.,married,university.degree,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6199,49,blue-collar,married,,,,,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6200,38,housemaid,single,basic.4y,,no,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6201,42,technician,divorced,basic.9y,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6202,43,blue-collar,married,basic.9y,no,yes,no,6,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6203,37,management,married,university.degree,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6204,28,technician,divorced,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6205,31,admin.,married,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6206,42,admin.,divorced,university.degree,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6207,39,blue-collar,married,professional.course,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6208,31,admin.,single,university.degree,no,,,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6209,43,entrepreneur,married,basic.4y,no,no,no,30,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6210,31,admin.,married,basic.9y,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6211,54,services,married,high.school,,yes,no,33,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6212,36,blue-collar,married,basic.6y,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6213,33,services,divorced,,no,no,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6214,56,housemaid,married,basic.4y,no,no,yes,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6215,42,blue-collar,married,basic.4y,no,no,no,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6216,39,services,married,basic.9y,no,no,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6217,28,blue-collar,married,basic.9y,no,yes,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6218,51,blue-collar,married,,,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6219,43,blue-collar,married,basic.4y,,yes,no,13,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6220,42,management,divorced,university.degree,,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6221,31,admin.,married,high.school,no,no,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6222,43,admin.,divorced,high.school,no,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6223,39,services,married,basic.9y,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6224,38,admin.,married,professional.course,no,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6225,26,unemployed,single,basic.9y,no,yes,yes,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6226,35,admin.,single,university.degree,no,yes,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6227,31,blue-collar,married,high.school,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6228,36,admin.,married,high.school,no,no,no,7,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6229,32,admin.,divorced,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6230,35,admin.,single,university.degree,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6231,50,admin.,divorced,university.degree,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6232,48,blue-collar,married,basic.4y,no,,,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6233,44,blue-collar,single,high.school,no,yes,yes,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6234,34,blue-collar,married,basic.9y,no,no,yes,4,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6235,44,blue-collar,divorced,basic.6y,,no,yes,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6236,48,admin.,divorced,high.school,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6237,42,admin.,married,high.school,,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6238,24,unemployed,single,high.school,no,yes,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6239,50,housemaid,divorced,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6240,40,services,married,high.school,no,yes,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6241,30,blue-collar,single,basic.4y,no,no,no,10,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6242,45,management,married,university.degree,,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6243,37,services,married,high.school,no,no,no,2,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6244,31,services,married,high.school,no,no,no,5,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6245,25,admin.,single,high.school,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6246,60,management,married,,,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6247,28,entrepreneur,married,basic.4y,,no,no,3,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6248,30,technician,married,professional.course,no,yes,no,11,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6249,44,admin.,married,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6250,44,admin.,married,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6251,38,technician,married,professional.course,no,yes,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6252,33,technician,married,professional.course,no,yes,no,17,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6253,33,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.918,-42.7,4.96,5228.1,no
6254,52,admin.,divorced,university.degree,,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6255,31,blue-collar,single,basic.9y,no,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6256,25,services,married,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6257,25,services,married,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6258,50,entrepreneur,married,,,yes,yes,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6259,52,admin.,divorced,university.degree,,yes,no,2,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6260,34,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6261,30,services,married,high.school,no,yes,no,26,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6262,34,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6263,31,services,divorced,high.school,no,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6264,42,unemployed,married,university.degree,,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6265,56,services,married,basic.4y,,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6266,48,blue-collar,married,basic.6y,,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6267,38,admin.,divorced,university.degree,no,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6268,60,admin.,married,high.school,,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6269,60,admin.,married,high.school,,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6270,60,admin.,married,high.school,,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6271,40,services,divorced,high.school,no,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6272,57,admin.,married,professional.course,no,yes,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6273,29,entrepreneur,married,university.degree,no,no,no,5,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6274,31,admin.,single,high.school,no,yes,no,4,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6275,36,technician,single,,no,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6276,55,services,married,basic.6y,,no,no,3,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6277,34,admin.,married,professional.course,no,no,yes,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6278,32,blue-collar,single,high.school,no,yes,no,3,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6279,32,blue-collar,single,basic.4y,,no,no,2,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6280,38,admin.,married,high.school,,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6281,26,admin.,married,high.school,no,yes,yes,4,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6282,43,admin.,married,university.degree,no,yes,yes,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6283,38,admin.,married,high.school,,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
6284,43,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.918,-42.7,4.962,5228.1,no
